MON,DISTRIBUTOR_FTS_ID,DISTRIBUTOR_NAME,INVOICE_COUNT,PRICE_SUM,SUM_INVOICE_TOTAL
1,86,TREU HOUSE OF MUNCH,374,-21300.07,163190.86
1,41997,"A.J. MAKA DISTRIBUTING, LLC",192,594.41,163053.96
1,12960,CREAM WINE COMPANY,295,1939.57,162941.1
1,54420,CERVESIA GRATIS INC DBA FORT GEORGE BREWERY & PUB,27,-3308.55,159306.86
1,131028,EASTERN SHORE DISTRIBUTING,115,-1230,159252.37
1,66841,SHORE POINT DISTRIBUTING CO INC,350,-17890.5,156957.45
1,7614,"ANDREWS DISTRIBUTING CO., INC.",285,-38960,156325.63
1,18006,"STAGNARO DISTRIBUTING, INC. KY",317,-23261.6,155045.68
1,13122,"H2VINO, LLC",299,344.07,154857.86
1,6105,M. L. WISMER,23,0,154814.68
1,11928,SOUTHERN GLAZER'S WINE & SPIRITS OF NY,267,13838.39,154550.66
1,10092,GREENCO BEVERAGE,343,-62050,154492.91
1,541,"I.H. CAFFEY DIST. CO., INC. - GREENSBORO",447,-42648.38,154460.24
1,7152,STEIN DISTRIBUTING - ID,581,-27799.9,153605.81
1,23676,CRAFT BEER GUILD OF NEW HAMPSHIRE,231,-16768.15,153388.8
1,105887,DICK FAMILY INC DBA C & L DISTRIBUTING,138,-7033.6,152270.35
1,32,M. PRICE DISTRIBUTING CO.,317,-35980,149593.01
1,60151,"STANDARD SALES COMPANY, L.P. KY - LOUISVILLE",440,-41136.2,149253.8
1,36725,GUSTO DISTRIBUTING CO. INC.,304,-10730,149164.05
1,543,TRI-COUNTY BEVERAGE - WARREN,355,-10043,148586
1,8187,KATCEF BROTHERS,250,-9518.3,147527.92
1,12365,"SOUTHWEST BEVERAGE CO., INC.",251,-22550,147000.08
1,70211,ELITE BRANDS OF COLORADO,468,-11455,146411.82
1,39907,FULLCLIP CRAFT DISTRIBUTORS,503,-30664.79,145934.84
1,15,"PEACE RIVER DISTRIBUTING, INC.",95,332.59,145705.06
1,456,CHAS SELIGMAN DISTRIBUTING CO.,334,-25885.65,145062.27
1,7572,"SUPERIOR BEVERAGE CO., INC.",293,-21198.5,144533.58
1,13342,JOHNSON BROTHERS - MAUI,150,645.44,144416.42
1,11732,"SOUTHERN DISTRIBUTING CO., INC.",267,-270,141368.09
1,18556,"LAGNIAPPE, LLC",261,688.61,141222.29
1,312,"AALCO DISTRIBUTING CO., INC.",484,-13740,140812.92
1,30722,SEVENTH SON,50,1982.43,140635.46
1,76,GRANT IMPORTING & DISTRIBUTING,461,672,139946.82
1,6900,REPUBLIC NATIONAL DIST - PENSACOLA,412,2905.54,139300.14
1,65505,"BURKHARDT DISTRIBUTING CO., INC. - GAINESVILLE",287,-16050,138628.57
1,9949,"CSB - VANCOUVER, WA",121,-15780,138372.54
1,524,"RAVE ASSOCIATES, INC.",1447,-175771.79,138075.13
1,8051,REPUBLIC NATIONAL DIST - SAN ANTONIO,148,-1449.75,136700.56
1,12787,"MARSALA BEVERAGE, LP",260,-7043.03,136244.82
1,16090,SOUTHERN GLAZER'S WINE & SPIRITS OF ID/AK - PNW,20,-0.13,135249.69
1,19099,"VINOCOPIA, INC",340,2639.14,135099.8
1,98,HEIDELBERG DIST. - CINCINNATI,558,-35985.49,134815.22
1,11260,"HOLSTON DISTRIBUTING CO., INC.",295,-27137.55,133313.33
1,69655,GENERAL BEER NORTHWEST INC,1126,-5404.6,132195.92
1,51508,BATESVILLE - SBC DISTRIBUTORS,93,-1100,132059.58
1,45307,WRIGHT BEVERAGE DISTRIBUTING,636,-35112.22,131670.15
1,68059,GULF DISTRIBUTING COMPANY OF BIRMINGHAM,446,-31810,129700.23
1,8231,NORTHEAST SALES DIST - WINDER,439,-34708.56,128299.88
1,484,"LUDINGTON BEVERAGE CO., INC.",282,-41187.3,128291.89
1,8269,UNITED DISTRIBUTORS - SAVANNAH,424,-34129.55,127674.35
1,31013,PROGRESSIVE DISTRIBUTORS,218,-33870,126392.42
1,493,MAIN BEVERAGE CO.,309,-34084.4,125581.23
1,30639,CLIFTON SPIRITS DBA STAGGERLEE'S CARRY OUT (SS),135,1350,125247.61
1,15612,"STAGNARO DISTRIBUTING, LLC - OH",482,-58043.43,123812.61
1,124,A-B SALES OF CANTON,207,-8880,123409.19
1,461,"MERVENNE BEVERAGE, INC.",127,-11373.6,123195.98
1,11759,"DOLL DISTRIBUTING, LLC - COUNCIL BLUFFS",362,-40741.36,122458.79
1,9176,HITCHCOCK DISTRIBUTING,100,-5820,122421.8
1,22636,"CRAFT BEER GUILD DISTRIBUTING OF VERMONT, LLC",265,-6345.38,122177.05
1,23303,PETICOLAS BREWING COMPANY,613,-330,121231
1,16587,"ROYAL DISTRIBUTING DBA ELLWEIN BROTHERS, INC.",78,-3822.01,121121.9
1,10093,VALLEY BUDWEISER DISTRIBUTING,158,-7205,121059.2
1,25803,GG DISTRIBUTING,328,-46900,120418.26
1,552,B & B DISTRIBUTORS - SC,164,4652.87,119580.69
1,114698,GOLDEN BRANDS,374,-73004.04,119387.16
1,55737,SASQUATCH BREWING COMPANY,365,1204.2,118980
1,9994,"LOCHER BROS, INC.",60,-2870.6,118575.09
1,7917,BARTHOLOMEW COUNTY BEVERAGE CO.,76,-3629.8,118071.65
1,20575,"AUSTIN BEERWORKS, LLC",490,1409.5,117340
1,13568,BRIGGS DISTRIBUTING,183,-1049.25,116460.18
1,32224,LEGENDS LIMITED BEER DISTRIBUTING,231,-12039.3,115543.47
1,144832,EAGLE ROCK - DENVER,386,-45500,113928.63
1,34872,WIL FISCHER DISTRIBUTING OF KANSAS,148,-1621.1,113686.08
1,18314,LIFT BRIDGE BEER COMPANY,14,-7960,113248
1,76621,"STANDARD SALES CO., LP - WICHITA FALLS",182,-21798.13,112416.05
1,8296,TRAMONTE & SONS,330,-4.62,112128.46
1,85031,T.VERRASTRO BEER DISTRIBUTOR INC,83,3010.02,111611.75
1,16012,"CREST BEVERAGE, LLC",321,-31193.48,111596.3
1,73880,TRI-VALLEY BEVERAGE INC.,92,-620.86,111427.52
1,19636,MCDONALD DISTRIBUTING CO DBA CLEAR RIVER BEVERAGE,261,-13477.83,111410.34
1,16448,JOHNSON BROTHERS - SPENCER IA,254,-7806.96,111172.52
1,8005,R & K DISTRIBUTORS,234,-28200,111144.75
1,97259,MCQUADE DISTRIBUTING,43,-2865,110608.76
1,28162,NEVULIS BEVERAGES,199,3942.54,109219.78
1,15439,"NWO BEVERAGE, INC.",372,-23271.27,108125.45
1,9753,GENERAL WHOLESALE - MARIETTA,42,1480,107876.02
1,8509,O NEAL DISTRIBUTING,146,-31200,107816.01
1,68542,CRAFTROADS BEVERAGE,205,-6183.4,107577.95
1,77151,SPRING GATE VINEYARD,145,6925.63,107453.48
1,16601,BEECHWOOD SALES & SERVICE,631,-19807.1,106765.05
1,48673,OSWEGO BEVERAGE COMPANY LLC DBA EAGLE BEVERAGE CO,208,-1081.1,106438.18
1,80246,LEGACY BEVERAGE LLC,200,-8250,105985.11
1,54795,"GRAPE BEGINNINGS, INC.",225,907.5,105432.19
1,16332,HEIDELBERG DIST. - LORAIN,300,-10482.54,104972.63
1,77004,FRANKLIN HILL VINEYARDS,89,6291.6,104707.86
1,14593,REPUBLIC NATIONAL DIST - NEW ORLEANS,320,-25071.04,104420.25
1,26793,THE FRIDGE WHOLESALE LIQUOR LLC,205,-30.65,104123
1,121278,QUALITY BRANDS OF ROCKIES,200,-7904,104058.99
1,20453,SOUTHERN GLAZER'S WINE & SPIRITS OF UPSTATE NY,275,-14078.22,103800.27
1,10098,B & B BEVERAGE,201,-16750,102989.7
1,20741,YOUNG'S MARKET COMPANY OF ARIZONA DBA RNDC AZ,426,-3600,102103.69
1,7050,"EMPIRE DISTRIBUTORS, INC. - CHARLOTTE",485,-3649.38,101683.58
1,71246,PENN BEER,214,2583.17,101569.22
1,50344,"M4 C.I.C, LLC",79,-2664.5,101486.89
1,6504,"TERRANCE A. SMITH DISTRIBUTING, INC.",229,-16918.97,101036.28
1,199,BIBB DISTRIBUTING CO.,205,-16972,100992.11
1,69678,GENERAL BEER DISTRIBUTORS CO - MADISON,573,-2565,100846.42
1,49695,PIPEWORKS PRODUCTION LLC,296,77.89,100701.4
1,53528,ADAMS BEVERAGE - TUSCALOOSA,151,-28709.65,99913.42
1,13805,A-B DISTRIBUTING COMPANY,146,-12770,99387.3
1,17249,"NORTH KANSAS CITY BEVERAGE CO., INC.",288,-28065,98655.5
1,45812,SUPERIOR BEVERAGES LLC - MN,55,-3144.51,97620.49
1,7409,RARE ENDS DBA PRIVATE RESERVES,274,106911.3,97471.34
1,2125,KRISTEN DISTRIBUTING COMPANY,207,-37550,97274.01
1,7256,"CSB - BOISE, ID",217,-17368.2,96554.76
1,6917,QUAIL DISTRIBUTING - AZ,346,60,95775.88
1,13090,"FINE VINES, LLC",154,88.89,95628.48
1,15377,EURO USA WINE BELVINO,188,939,94766.19
1,121520,D & D BEVERAGE - VIRGINIA,26,-348.14,94415.62
1,78902,LITTLE BEAST BREWING,267,1000.8,94124.39
1,61889,LOW COUNTRY CRAFT DISTRIBUTION LLC,182,1105.83,91132.66
1,8580,"TRI CITY DISTRIBUTORS, LP",220,-24100,90315.02
1,7051,"EMPIRE DISTRIBUTORS, INC. - ASHEVILLE",402,-120,90277.06
1,6664,H & F DISTRIBUTING CO.,108,-1785.4,89910.88
1,30517,RISER FOODS COMPANY - GE #228 (SS),106,2321.88,89052.96
1,15992,MATESICH DISTRIBUTING CO.,154,-12150,88547.89
1,8205,CLATSOP DISTRIBUTING CO.,87,8822.84,88256.08
1,22603,GENERAL WHOLESALE COMPANY OF FLORIDA,14,19201,87320.1
1,437,"PETITPREN, INC.",115,-5490,87103.46
1,77022,SIMONE'S BEVERAGE (SS),62,2489.57,86101.36
1,549,STANDARD DISTRIBUTORS,140,-8730,85937.91
1,67,TOWN & COUNTRY DISTRIBUTORS,2468,-2432.25,85321.22
1,125572,QUALITY BRANDS OF CASPER,47,-568,85164.34
1,83467,BURIAL BEER CO.,194,400,85073.5
1,55700,METAZOA BREWING CO.,15,-30,84602
1,14160,CANDID WINES,189,539.83,84597.78
1,14143,ADVINTAGE DISTRIBUTING NORTH CAROLINA,295,-1250,84499.36
1,45563,"TETON DISTRIBUTORS, INC.",165,-4355.35,84458.43
1,27792,O'BRYAN'S WINE (SS),118,83585.99,84391.76
1,5543,SKURNIK WINES VINTNER SELECT,166,375.78,83939.74
1,963,A.B. BEVERAGE,201,-22550,83421.22
1,8287,BLUE RIDGE BEVERAGE CO. - WAYNESBORO,353,-13500,83157.25
1,123,OHIO VALLEY BEER & WINE CO.,494,-12304.07,82887.25
1,33819,ALEBRIATED DISTRIBUTION LLC,224,3467.98,82641.35
1,52923,LAMB BEVERAGE,188,3059.47,82368.91
1,26536,BC MERCHANTS,257,654.87,81353.54
1,223,LA GRANGE GROCERY COMPANY,131,-12600,81045.21
1,15023,VERMONT WINE MERCHANTS,71,2399.58,80994.98
1,34029,FLOOD DISTRIBUTION LLC,243,-16715,80327.28
1,25836,BIGFOOT BEVERAGES,258,-12221.17,80259.47
1,4062,MIDWEST DISTRIBUTORS,193,-20050,79467.69
1,106728,ADVINTAGE DISTRIBUTING OF TENNESSEE,128,3909.38,79016.14
1,3042,"ALPENA BEVERAGE COMPANY, INC.",543,-38811.25,78675.14
1,12187,"MARKETPLACE SELECTIONS, INC.",205,-5796.1,78593.18
1,45057,MINOTTI'S WINE & SPIRITS - FAIRVIEW (SS),82,2622.11,78310.1
1,12726,BLUE RIDGE BEVERAGE CO. - SALEM,308,-12420,78185.28
1,6224,"INTERNATIONAL WINES, INC.",537,-84,78149.33
1,12937,HY-VEE 1904 (SS) (BDI),117,-1304.72,78004.25
1,7393,BAKER DISTRIBUTING CORP.,366,-15108.73,77878.06
1,41950,LAND-GRANT BREWING COMPANY,10,-3330,77582.92
1,18756,"HOPE BEVERAGE, LLC",67,199.2,77532.45
1,50403,MIDDLETOWN FINE WINE AND SPIRITS (SS),87,869,77203.3
1,46813,ARTISAN BEVERAGE GROUP,210,-990,77099.53
1,109484,HYDE PARK WINE & SPIRITS (SS),108,731.12,76778.06
1,10504,CHAMPAGNE BEVERAGE CO.,151,-30192.86,76699.68
1,131103,"FERRELLGAS PARTNERS, L.P. BLUE RHINO (GC)",257,59200,76181
1,9369,UNITED BEVERAGES OF NC - SALISBURY,205,-15360,75374.86
1,11286,P. A. SHORT DISTRIBUTING CO.,34,1321.1,75073.5
1,16740,REPUBLIC NATIONAL DIST - OK,417,1467,74217.39
1,144827,EAGLE ROCK - COLORADO SPRINGS,272,-26100.05,73826.44
1,8361,ADAMS BEVERAGES - DOTHAN,92,-9250,73703.88
1,15968,"KEG 1 O'NEAL, LLC DBA GIDDEN DISTRIBUTING",95,-18750,73437.67
1,9313,RM BEVERAGE WA DBA MALETIS BEVERAGE,172,-10918.56,72654.14
1,98856,ACE BEVERAGE CO. - PA,133,608,72182.31
1,75686,MAVERICK WINE COMPANY (MN),134,174.12,70532.65
1,14970,"GEORGE DISTRIBUTORS, INC. DBA MILLER OF AMARILLO",203,-9360,70433.04
1,82202,JOSEPH'S BEVERAGE CENTER (SS),65,305.44,69885.98
1,78000,ERME'S DISTRIBUTING CO.,122,179.76,69694.39
1,50,BREWERS DISTRIBUTING COMPANY,128,-4250.5,69468.39
1,1362,"CALUMET BREWERIES, INC.",793,-8026.8,69276.65
1,63637,LUPULIN BREWING COMPANY,95,-3158.49,69140.49
1,26205,"BERGSETH BROS. CO., INC.",144,-5959.5,68862.27
1,8023,JACK HILLIARD DISTRIBUTING - BRYAN,163,-18650,68157.15
1,15438,CENTENNIAL DISTRIBUTING,79,-5715,67896.51
1,38760,H. BOYD NELSON INC- ALEXANDRIA,24,109.3,67791.1
1,17428,"H W HERRELL DISTRIBUTING, CO.",146,-5699.11,67715.24
1,8330,L & F DISTRIBUTORS - HARLINGEN,171,-10950,67164.13
1,110139,DC LIQUOR DBA DOWNTOWN LIQUOR (SS),51,1906.68,67085.67
1,346,BOBBY FISHER DISTRIBUTING,417,-8752.82,66326.41
1,35785,BEAR ISLAND DISTRIBUTORS,305,-1480,66282.66
1,23639,CRAFT BEER GUILD OF MAINE,230,-11700,66267.06
1,95231,BALSON DISTRIBUTOR INC.,99,-5337.38,65370.07
1,81825,"AWE, LLC",61,115.15,65342.93
1,17079,"RIVER EAGLE DISTRIBUTING, CO.",108,-7960,65151.93
1,12709,"STEVENSON BEER DISTRIBUTING CO., LTD.",72,-9513.05,65075.05
1,104607,AJAX DISTRIBUTING CO. OF MEMPHIS,263,-30007.47,65001.04
1,14623,MAINE DISTRIBUTORS,35,-101.76,64903.13
1,30317,"WANTZ DISTRIBUTORS, INC",111,-5719.03,64448.75
1,53797,FERMENT NATION,194,180,63838.87
1,8170,JACK HILLIARD DISTRIBUTING - TEMPLE,138,-15950,63790.82
1,9740,MATTHEWS DISTRIBUTING - IA - DISABLED,53,-2696.41,63652.69
1,17103,"C.J.W., INC.",78,-4904.43,63331.2
1,8362,ADAMS BEVERAGES - OPELIKA,149,-17850,63001.89
1,7146,COMER DISTRIBUTING,186,-16310,62990.11
1,65894,MOUNTAIN STATE BEVERAGE INC,244,-841.16,62431.74
1,95563,RITCHIE & PAGE DISTRIBUTING CO.,173,-6120,62346.4
1,29748,HUB WINE CORP,163,1069.15,62327.15
1,15867,THE OLDE MECKLENBURG BREWERY,542,-3170,62289.94
1,18717,NOVOVINO WINE COMPANY,139,361.64,62218.94
1,103849,CAROLINA EAGLE GREENVILLE,118,-11600,62086.52
1,42229,PEOPLE'S BREWING COMPANY,31,-354.36,61295.31
1,11848,SOUTHERN BEVERAGE CO. OF JACKSON,131,0,61227.1
1,556,"NORTH VERNON BEVERAGE CO., INC.",1263,89.21,60668.9
1,93545,GREAT BASIN BEVERAGE LLC,139,-723,60477.65
1,95540,GOOD BAD UGLY LLC DBA WAYFINDER BEER,185,486,60403
1,7801,MARCHETTI DISTRIBUTING CO.,149,-39545.3,59970.26
1,10005,PRICE DISTRIBUTING COMPANY,79,-3930,59797.46
1,22448,WESTERN BEVERAGE - EUGENE,149,-2457.46,59242.97
1,65472,SOUTHERN GLAZER'S WINE & SPIRITS OF DE,106,424,59010.89
1,69120,GENERAL BEER NORTHWEST INC DBA GENERAL BEER NORTH,239,-2452.9,58824.76
1,21271,ABC DISCOUNT LIQUOR,66,420,58689.28
1,43318,DECRESCENTE DISTRIBUTING CO.,221,-7651.72,58436.81
1,12880,"BAYSIDE DISTRIBUTING, INC.",235,-24250,58366.95
1,123643,WESTERN DISTRIBUTING CO. OF WY,48,-84,57785.9
1,16639,TRIANGLE DISTRIBUTING CO. - WI,292,-7987.38,57560.11
1,9122,HIGH GRADE BEVERAGE,196,-8680.62,57225.91
1,68061,GULF SUPREME OF CENTRAL ALABAMA LLC,166,-10571,56611.26
1,16785,BEAL DISTRIBUTING INC.,98,-10750,56461.81
1,66059,GLAZER'S BEER & BEVERAGE - LA,175,-13914.43,56414.61
1,13540,NAPPI DISTRIBUTORS,92,-5207.49,56069.32
1,23595,PROOF WINE & SPIRITS - NC,105,1100.41,56018.88
1,10688,HEALY WHOLESALE,149,-22750,55696.2
1,14569,MAPLE CITY ICE CO.,157,-8923.66,55337.09
1,63751,CHATEAU WINE AND SPIRITS (SS),56,825,54030.93
1,18281,ANHEUSER-BUSCH SALES OF HAWAII,133,-10200,53940.18
1,99972,"SARENE PENNSYLVANIA, INC",113,440,53738.1
1,17179,VALLEY WIDE BEVERAGE CO.,58,5353.35,53582.63
1,37070,CHESAPEAKE BEVERAGE,212,-9100,53508.14
1,376,"TRI COUNTY WHOLESALE DISTRIBUTORS, INC.",148,-55.25,53485.1
1,17153,"COUNTY BEVERAGE CO., INC.",200,-29280,53194.75
1,12848,"BROWN DISTRIBUTING CO., INC. OH",208,-8317,52992.71
1,12368,REPUBLIC NATIONAL DIST - HOUSTON,135,-1367.22,52740.09
1,18993,"DEVENISH WINES, INC",136,636.45,52393.62
1,7680,IKE AUEN DISTRIBUTING,17,-635,52056.41
1,6385,GRIFFIN BEVERAGE,1418,-64467.5,51831.13
1,19239,"ORCAS DISTRIBUTING, LTD.",134,-282.6,51538.54
1,8669,EAGLE DISTRIBUTING OF TEXARKANA,65,-10050,51424.4
1,109188,FERMENT BREWING COMPANY,242,387.7,50906.23
1,54166,"QUALITY BRANDS OF LINCOLN, LLC",99,-6139.6,50638.58
1,7221,"WORKING DISTRIBUTORS, INC.",141,-12336.38,50468.4
1,105312,GOAT PATCH BREWING CO.,150,1150,50430
1,21038,"CHAS A. BERNICK, INC.",128,-7807.69,50098.65
1,46074,"LA CROSSE BEVERAGE, LLC",139,-7066.24,50083.78
1,55387,"WESTERN DISTRIBUTING COMPANY, INC",192,-5909,49855.02
1,7691,REPUBLIC NATIONAL DIST - ASHLAND,55,879.24,49726.85
1,11987,"GOLDEN EAGLE DISTRIBUTING, INC. - KY",82,-7280,49275.8
1,52627,MICHAUD DISTRIBUTING,35,-1120.55,49101.7
1,1705,"BEST BEERS, INC.",241,-1802.83,48883.17
1,7549,JETT DISTRIBUTING CO.,79,-1428.01,48401.73
1,12067,STANDARD BEVERAGE CORPORATION,444,-20521.14,48267.32
1,16669,"DAKOTA BEVERAGE CO., INC.",116,-14537,48125.05
1,64641,EMPIRE DISTRIBUTORS OF NC WILMINGTON,311,-973.9,45888.97
1,8329,L & F DISTRIBUTORS - LAREDO,98,-7710,45639.78
1,17349,GENERAL DISTRIBUTING CO. - UT,137,-8133.45,45031.84
1,58206,MINOTTI'S ROCKY RIVER (SS),64,1126.22,44514.79
1,16463,"ALLSTATE BEVERAGE COMPANY, LLC",183,-7568.6,44494.61
1,17529,ARK VALLEY DISTRIBUTING,12,-278.05,44381.79
1,134095,ARMADA DISTRIBUTING LLLP,291,-461.76,44316.92
1,12728,BLUE RIDGE BEVERAGE CO. - LYNCHBURG,176,-6090,44205.85
1,58218,"BOZICK DISTRIBUTORS, INC.",140,-5540,44158.4
1,140258,JACK PINE BREWERY,15,2152.8,43693.68
1,27232,A & B DISTRIBUTORS OF ARKANSAS INC.,106,-9180,43563.8
1,12696,"CHOICE BRANDS, INC.",124,-8700,43148.83
1,10569,MIKE HOPKINS DIST CO INC.,69,-6700,43113.21
1,14705,LOT-A-SPIRITS (SS),104,175.05,43099.2
1,1247,FAUST DISTRIBUTING CO.,41,-150,43049.8
1,95241,CAPPELLI'S BEER & POP,129,585.28,42987.71
1,25725,INDEED BREWING COMPANY,229,-11150,42665.75
1,12601,"AMERICAN NORTHWEST DISTRIBUTORS, INC.",121,3189.73,42634.7
1,16447,STOKES DISTRIBUTING,36,-2.07,42628.85
1,71428,EDINBORO BEVERAGE DISTRIBUTORS,99,-176.95,42571.04
1,62369,MODIST BREWING COMPANY,180,-2700.54,42491.71
1,66250,LIBATION PROJECT,134,705,42489.74
1,18112,UNION BEER,262,-16748.05,42175.73
1,26659,HARRIS BEVERAGES LLC,147,-13143.43,42049.41
1,9701,G & M DISTRIBUTORS,62,-2251.03,41932.35
1,567,"BUDWEISER OF SPARTANBURG, INC.",104,-17200,41873.31
1,33479,LOGAN BEVERAGE,201,1205.56,41526.86
1,24192,NELSEN FINE WINES OF NEBRASKA DBA QUENCH FINE WINE,113,-55,41519.52
1,26437,VINEJOY,100,3674,41512.43
1,73654,ADROIT THEORY BREWING COMPANY,3,175.03,40744.65
1,7596,SOUND BEVERAGE - BELLINGHAM,42,-302.01,40712.06
1,144831,EAGLE ROCK - LITTLETON,169,-20500,40673.94
1,27913,MARTIN HOUSE BREWING COMPANY,261,-1375,40381
1,30446,"RHINEGEIST, LLC",243,-9540,39981.59
1,67561,COLDFIRE BREWING,117,236.4,39974.17
1,31468,"MIDWAY WHOLESALERS, INC.",26,1044.95,39882.92
1,116231,PREMIER GLAZERS BEER & BEVERAGE,213,-14332.44,39760.31
1,18697,CRUSH DISTRIBUTORS,289,934.59,39724.7
1,73803,MODERN HOPS LLC,104,-7357.83,39718.55
1,144828,EAGLE ROCK - PUEBLO,131,-14925,39389.62
1,9289,GENERAL WHOLESALE - STONEHILL,250,-12633.75,39110.16
1,15228,"ATOMIC DISTRIBUTING CO., INC. - WV",85,-3180,38991.02
1,132186,PHASE THREE BREWING,125,138.36,38861.03
1,30162,ANHEUSER-BUSCH SALES OF LIMA,81,-6814.9,38833.29
1,18626,SOUTH PORTLAND WINE CO,104,489.75,38810.08
1,3902,HURON DISTRIBUTORS - INDIAN RIVER,304,-39416.1,38656.7
1,76623,BAERLIC BREWING COMPANY,169,516,38455.6
1,12645,"SOUTHWEST SALES, INC.",124,-8340,38412
1,8268,UNITED DISTRIBUTORS - ALBANY,237,-10499.78,38299.27
1,127257,M & C BEVERAGE INC,23,-70.54,38282.38
1,12251,WINEBOW - CA,50,225,38260.89
1,31377,(EPIC WINES,66,268.8,38202.86
1,90380,HEIST BREWERY,101,475,38075
1,28489,BURKE DISTRIBUTING CORP,253,-1293.74,37835.23
1,8054,WATKINS DISTRIBUTING,81,-4190.19,37407.32
1,9368,UNITED BEVERAGES OF NC - HICKORY,129,-9720,37312.79
1,19221,"BOB HALL, LLC",92,-5400,37128.9
1,89565,WIL FISCHER DISTRIBUTING OF POPLAR BLUFF,23,-129,37082.15
1,29353,INTERTRADE USA COMPANY,129,316.35,37048.27
1,98480,GRAY WHOLESALE INC.,24,72,36904.25
1,17431,ADMIRAL BEVERAGE CORPORATION - NM,177,-16200,36898.69
1,56239,TROPHY BREWING CO.,147,-405,36739
1,144833,EAGLE ROCK - LOVELAND,184,-23750.07,36709.11
1,79713,FABIANO BROTHERS INC DBA GREAT LAKES BEVERAGE,784,-117475.65,36573.39
1,16580,"KAY BEER DISTRIBUTING, INC.",133,-6126.95,35846.2
1,10597,"WINES, LLC",85,179.25,35840.96
1,69660,GENERAL BEER NORTHEAST INC - CENTRAL DIVISION,399,-4884.89,35605.39
1,17099,AROOSTOOK BEVERAGE,41,764.69,35503.16
1,13343,JOHNSON BROTHERS - KAUAI,50,131.27,35411.97
1,7157,NATURAL STATE WINES,84,393.86,35188.25
1,16298,GOLDEN EAGLE DISTRIBUTING - IA,38,-3120,34729.09
1,32438,"DST ENTERPRISES, LLC DBA SAM'S PACKAGE STORE",76,-290.52,34663.25
1,10059,CHAMPION BEVERAGE DBA BEVERAGE SOUTH,118,-4515.5,34553.3
1,100171,R&J DISCOUNT LIQUOR,52,2649.44,34509.54
1,66794,SPEAKEASY DISTRIBUTION LLC,139,-345.91,34419.26
1,4742,"CAPITAL DISTRIBUTING, LLC",66,-2184,34404.19
1,62604,GYAYAGNA DBA QUICK STATE LIQUOR INC. (SS),40,753.26,34356.99
1,43674,WOLF'S RIDGE BREWING,166,-596.8,34287.85
1,12042,"AJAX DISTRIBUTING CO., INC.",105,-15200,34232.2
1,77133,WESTY'S BEER DISTRIBUTOR,73,-1041.54,34104.44
1,26862,WINECRAFT,27,185.19,33784.41
1,127217,VERN'S RETAIL LIQUOR DBD LLC,65,0,33780.24
1,115694,PESTINGER DISTRIBUTING SALINA,77,-1035.37,33444.14
1,7159,L.C. NADORFF & SON,79,-5080,33317.85
1,68948,DAY ONE DISTRIBUTION LLC,77,-4756.2,33203.74
1,16114,MUXIE DISTRIBUTING,77,-3900,33196.11
1,66871,CROOKED STAVE ARTISANS,196,-5358,33054.52
1,43782,"BOENING BROTHERS, INC",154,-9561.48,33032.2
1,78364,BROAD MOUNTAIN VINEYARD,41,1865.46,32956.46
1,14937,"JO'S GLOBE DISTRIBUTING, INC. - WV",91,-2274.4,32693.74
1,13278,"MCBRIDE DIST. CO., INC.",108,-11674.04,32431.57
1,355,R.L. LIPTON DISTRIBUTING CO. - CLEVELAND,181,-4920.02,32394.51
1,8716,"BAMA BUDWEISER OF MONTGOMERY, INC.",82,-12550,32340.27
1,22640,"ABU NAWAS BEVERAGE COMPANY, LLC",41,572.6,32317.35
1,14985,CAPITOL BEVERAGE CO. - WV,83,-7410,31914.9
1,8316,"FEB DISTRIBUTING CO., INC.",63,-6840,31830.22
1,3862,"SUPERIOR DISTRIBUTING CO., INC.",70,-6780,31693.44
1,1770,"UNITED BEVERAGE, INC.",68,-1054.08,31421.86
1,133003,TALKING CEDAR PRODUCTION,37,-405,31395.76
1,96752,CHATEAU WINE AND SPIRITS-DUBLIN (SS),28,415,31291.32
1,16643,"WISCONSIN DISTRIBUTORS APPLETON, LLC",104,-5483.2,31289.84
1,14726,"MARTIN DISTRIBUTING CO., INC.",48,-1402.29,31179.83
1,1724,"CAROLINA BEER CO., INC.",110,-9400,31161.69
1,10196,R.L. LIPTON DISTRIBUTING - YOUNGSTOWN,115,-5552,30624.61
1,12987,COLUMBIA DISTRIBUTING CO. - WENATCHEE,70,-2218.55,30581.32
1,20753,MONA SUPPLY CO.,87,-7620,30577.48
1,16702,THE COUNTRY VINTNER - WV,28,1476.63,30505.33
1,10135,OHIO WINE IMPORT DBA HEIDELBERG YOUNGSTOWN,73,-2790,30476
1,99,HEIDELBERG DIST. - COLUMBUS,457,-15730.01,30473.24
1,99458,HARRISON BEVERAGE,73,-2985,30383.5
1,49761,"HUNTERDON BREWING COMPANY, LLC",212,-9030,30186.82
1,17574,"CROWN DISTRIBUTING, LLC - ARLINGTON",103,-8211,30179.89
1,13094,BUQUET DISTRIBUTING COMPANY,82,-4969.85,30025.86
1,99227,SONDER BREWING,144,154.68,29998.3
1,34376,"HEARTLAND BEVERAGE, LLC",94,-3097.22,29895.71
1,5443,"CRAIG DISTRIBUTING CO., INC.",26,-2651.1,29730.16
1,17718,EAGLE DISTRIBUTING INC. - NE,38,-3560,29695.45
1,9089,PEERLESS BEVERAGE COMPANY,116,-9600,29630.45
